theater_id,longitude,latitude,city,state,zipcode
1673,-117.867444,33.77649,Santa Ana,CA,92705
1679,-93.288968,44.743838,Burnsville,MN,55306
1677,-94.212963,45.553496,St. Cloud,MN,56301
168,-81.365799,41.658512,Mentor,OH,44060
167,-95.458916,30.168343,The Woodlands,TX,77380
166,-77.505241,38.303417,Fredericksburg,VA,22401
1676,-98.620834,29.468969,San Antonio,TX,78238
169,-84.082726,35.917561,Knoxville,TN,37923
171,-89.804939,35.047077,Memphis,TN,38125
174,-78.97499,35.054249,Fayetteville,NC,28314
172,-86.68396,36.305931,Madison,TN,37115
16,-93.760139,41.599323,West Des Moines,IA,50265
175,-81.122742,35.260777,Gastonia,NC,28056
170,-86.809196,35.971329,Brentwood,TN,37027
1760,-149.7414524,61.2311804,Anchorage,AK,99504
1776,-76.840031,38.965273,Lanham,MD,20706
1767,-80.80406,35.03367,Charlotte,NC,28277
1761,-111.537546,40.723462,Park City,UT,84098
1764,-75.68684,40.01808,Downingtown,PA,19335
1771,-75.677409,40.2525952,Pottstown,PA,19464
1781,-88.898948,30.455229,D'Iberville,MS,39540
1768,-95.1640715,29.8145471,Houston,TX,77049
176,-97.409218,32.685406,Fort Worth,TX,76132
1782,-117.9863071,34.1361651,Duarte,CA,91010
1763,-81.93613,28.9324,Lady Lake,FL,32159
1777,-87.71181,41.94017,Chicago,IL,60618
1762,-97.59676,30.46995,Pflugerville,TX,78660
1780,-96.65549,33.1267,Allen,TX,75002
1774,-87.46818,41.52766,Highland,IN,46322
1778,-88.36679,41.79631,North Aurora,IL,60542
177,-111.97346,33.318554,Phoenix,AZ,85044
1769,-116.96856,32.62447,Chula Vista,CA,91915
1793,-93.22401,36.6656,Branson,MO,65616-7470
1785,-86.39852,32.45631,Prattville,AL,36066
1784,-98.25903,26.19618,McAllen,TX,78501
1787,-97.48714,35.31384,Moore,OK,73160
1783,-119.71764,39.53096,Sparks,NV,89434
179,-118.40641,34.016224,Culver City,CA,90232
1794,-76.84151,40.85029,Selinsgrove,PA,17870
178,-97.79863,30.468731,Cedar Park,TX,78613
1773,-96.83974,33.17477,Frisco,TX,75034
187,-122.4116,37.768921,San Francisco,CA,94103
1800,-93.07271,34.46667,Hot Springs,AR,71913
183,-118.26443,34.126701,Los Angeles,CA,90039
180,-96.807182,33.108253,Frisco,TX,75034
181,-98.328705,29.567665,Selma,TX,78154
17,-96.753349,43.514053,Sioux Falls,SD,57105
1790,-81.5341,30.2532,Jacksonville,FL,32246
182,-97.708664,31.086962,Killeen,TX,76543
1798,-80.56775,40.06912,Triadelphia,WV,26059
1888,-99.471161,27.6083367,Laredo,TX,78045
1886,-73.87256,40.65451,Brooklyn,NY,11239
1797,-92.531,34.60594,Benton,AR,72015
184,-116.96259,32.806068,El Cajon,CA,92020
1889,-96.84101,32.42337,Waxahachie,TX,75165
1891,-73.89129,40.8613,Bronx,NY,10458
188,-117.09515,32.651306,Chula Vista,CA,91910
1890,-88.57936,44.00427,Oshkosh,WI,54902
1895,-74.0503975,40.2908597,Eatontown,NJ,07724
1892,-77.96541,35.74753,Wilson,NC,27896
1894,-82.4897857,36.5516407,Kingsport,TN,37660
1896,-122.42018,37.63941,San Bruno,CA,94066
1900,-78.675951,35.839319,Raleigh,NC,27612
18,-91.190895,43.875668,Onalaska,WI,54650
1897,-90.507,38.594,Manchester,MO,63011
1908,-73.983487,40.76078,New York,NY,10019
1904,-116.967685,32.804749,El Cajon,CA,92020
1917,-81.9949,34.939526,Spartanburg,SC,29301
1903,-78.762892,35.771285,Cary,NC,27511
1905,-118.552652,34.414004,Valencia,CA,91355
1910,-86.061677,39.907886,Indianapolis,IN,46250
190,-121.87753,37.25631,San Jose,CA,95118
1914,-78.922405,33.700501,Myrtle Beach,SC,29577
1915,-80.041588,32.94358,Charleston,SC,29406
1916,-78.571493,35.864931,Raleigh,NC,27616
1912,-82.523964,35.58147,Asheville,NC,28805
1906,-73.9899,40.73445,New York,NY,10003
1929,-77.052715,39.03819,Silver Spring,MD,20902
191,-121.79893,39.726875,Chico,CA,95928
1920,-83.425456,33.947344,Athens,GA,30606
1922,-87.946287,42.243053,Vernon Hills,IL,60061
1919,-75.62331,40.030088,Exton,PA,19341
1923,-84.088812,33.698426,Lithonia,GA,30038
1926,-74.963355,39.943279,Moorestown,NJ,08057
193,-94.767082,38.914909,Olathe,KS,66062
1927,-74.954257,40.136828,Bensalem,PA,19020
1928,-72.545579,41.807238,Manchester,CT,06042
1918,-75.569822,38.401924,Salisbury,MD,21801
192,-120.41866,34.917507,Santa Maria,CA,93455
1931,-76.547369,38.991343,Annapolis,MD,21401
1932,-77.148603,39.023301,Bethesda,MD,20817
1934,-72.809158,41.551655,Meriden,CT,06451
1936,-74.073868,40.915751,Paramus,NJ,07652
1924,-83.984258,34.071252,Buford,GA,30519
1938,-73.038087,41.236965,Milford,CT,06460
1957,-70.944555,42.545261,Peabody,MA,01960
1940,-73.436827,40.679252,Massapequa,NY,11758
1951,-97.129091,32.68012,Arlington,TX,76015
1946,-75.48306,40.630214,Whitehall,PA,18052
1950,-97.399685,32.679303,Fort Worth,TX,76132
1952,-93.42924,44.85472,Eden Prairie,MN,55344-5306
1954,-96.833368,33.031383,Plano,TX,75093
1953,-96.626379,32.808603,Mesquite,TX,75150
1955,-87.956702,42.3839,Gurnee,IL,60031
1945,-87.306108,41.468893,Merrillville,IN,46410
1959,-95.453792,30.167429,Spring,TX,77380
1958,-95.539662,29.955979,Houston,TX,77070
195,-98.53701,33.868481,Wichita Falls,TX,76308
1960,-80.319071,26.156189,Sunrise,FL,33323
1966,-71.615698,42.353245,Marlborough,MA,01752
1961,-95.46322,29.740402,Houston,TX,77056
202,-96.702805,33.035957,Plano,TX,75074
203,-97.74192,30.387857,Austin,TX,78759
206,-96.030488,41.260722,Omaha,NE,68114
207,-89.64386,40.750259,Peoria,IL,61615
208,-89.512115,43.058937,Madison,WI,53719
19,-93.598244,41.538322,Des Moines,IA,50320
209,-105.05496,39.867207,Westminster,CO,80030
20,-91.62281,42.025673,Cedar Rapids,IA,52402
211,-104.93787,39.685158,Denver,CO,80222
210,-105.09167,39.61937,Littleton,CO,80123
214,-95.538124,29.967516,Houston,TX,77070
215,-95.414383,29.92598,Houston,TX,77037
213,-95.533008,29.68748,Houston,TX,77036
212,-104.71761,38.878166,Colorado Springs,CO,80922
201,-98.493599,29.521643,San Antonio,TX,78216
198,-110.86398,32.222359,Tucson,AZ,85711
205,-97.004326,32.838085,Irving,TX,75062
199,-95.640045,29.587284,Sugar Land,TX,77479
219,-97.543728,35.391657,Oklahoma City,OK,73159
197,-75.393959,40.092281,King of Prussia,PA,19406
204,-97.819771,30.235821,Austin,TX,78735
223,-106.52575,35.081726,Albuquerque,NM,87123
216,-95.526543,29.785477,Houston,TX,77055
217,-104.82673,39.697807,Aurora,CO,80012
218,-101.93421,35.183792,Amarillo,TX,79121
196,-96.639603,33.213333,McKinney,TX,75070
21,-91.602524,41.692726,Coralville,IA,52241
220,-97.567085,35.529671,Oklahoma City,OK,73112
221,-95.860207,36.062862,Tulsa,OK,74133
222,-92.219482,34.791119,North Little Rock,AR,72117
224,-97.420036,37.675171,Wichita,KS,67209
200,-73.319092,40.838463,East Northport,NY,11731
225,-105.0756,40.52911,Fort Collins,CO,80525
226,-101.93748,33.541672,Lubbock,TX,79424
227,-87.490852,37.984589,Evansville,IN,47715
228,-85.131424,41.119022,Fort Wayne,IN,46805
229,-86.069351,39.905849,Indianapolis,IN,46250
2378,-82.78363,27.894913,Largo,FL,33771
237,-106.371365,31.770249,El Paso,TX,79925
231,-86.254257,39.825542,Indianapolis,IN,46254
232,-85.992188,39.773041,Indianapolis,IN,46229
233,-95.294044,29.697538,Houston,TX,77087
234,-97.433205,32.736568,Fort Worth,TX,76116
235,-97.386406,27.71352,Corpus Christi,TX,78411
236,-98.205727,26.191338,McAllen,TX,78501
2370,-80.129269,26.100483,Fort Lauderdale,FL,33316
2371,-80.188977,25.794018,Miami,FL,33132
22,-90.523376,41.570271,Davenport,IA,52807
230,-86.118225,39.62878,Greenwood,IN,46142
2387,-93.2775,44.882942,Richfield,MN,55423
242,-95.140755,29.54365,Webster,TX,77598
238,-94.155014,30.124346,Beaumont,TX,77706
2393,-80.684667,28.355038,Merritt Island,FL,32952
2394,-98.587691,29.564292,San Antonio,TX,78249
2396,-82.5735,27.460803,Bradenton,FL,34207
2399,-93.321479,45.057588,Brooklyn Center,MN,55430
23,-90.50766,41.46843,Moline,IL,61265
239,-95.645424,29.736498,Houston,TX,77077
240,-96.177521,41.262672,Omaha,NE,68118
241,-99.5021573,27.5732941,Laredo,TX,78045
2382,-98.60723,29.482002,San Antonio,TX,78238
243,-83.620056,41.686829,Toledo,OH,43613
2447,-87.743288,41.755876,Burbank,IL,60459
245,-93.21521,44.729126,Apple Valley,MN,55124
244,-97.152046,31.498034,Waco,TX,76711
246,-95.302696,32.288639,Tyler,TX,75703
247,-83.696869,41.615524,Holland,OH,43528
249,-112.11788,33.609314,Phoenix,AZ,85053
248,-94.362411,35.359375,Fort Smith,AR,72903
2501,-87.416047,39.422271,Terre Haute,IN,47802
2504,-96.815371,32.954121,Dallas,TX,75254
2503,-97.05415,36.14249,Stillwater,OK,74075
2505,-117.232736,32.865838,La Jolla,CA,92037
2506,-71.77605,42.19519,Millbury,MA,01527
2508,-76.9318,39.016519,College Park,MD,20740
2507,-92.4591,31.27102,Alexandria,LA,71301
2509,-74.31183,40.99227,Riverdale,NJ,07457
2510,-95.45953,29.685877,Houston,TX,77096-1607
250,-111.97616,33.601425,Phoenix,AZ,85032
2511,-95.37118,35.77228,Muskogee,OK,74401
2513,-82.36668,28.13192,Tampa,FL,33647
2512,-85.878748,39.211812,Columbus,IN,47201
2514,-117.922131,33.856301,Fullerton,CA,92832
2516,-97.789657,30.160714,Austin,TX,78748
2515,-87.47255,46.54769,Marquette,MI,49855
2517,-122.86957,42.353018,Medford,OR,97504
2519,-94.803143,39.77691,Saint Joseph,MO,64506
2518,-73.97417,40.68345,Brooklyn,NY,11217
251,-112.23198,33.639755,Glendale,AZ,85308
2537,-78.410035,40.467871,Altoona,PA,16602
2520,-117.40904,47.702811,Spokane,WA,99207
2522,-92.375518,38.963839,Columbia,MO,65203
2524,-76.816227,40.302123,Harrisburg,PA,17109
2525,-73.224767,41.231089,Trumbull,CT,06611
2526,-119.034423,35.338236,Bakersfield,CA,93304
2530,-82.168421,29.166559,Ocala,FL,34471
2531,-89.913349,35.117236,Memphis,TN,38117
2533,-98.707291,29.491569,San Antonio,TX,78251
2535,-93.163927,45.003495,Roseville,MN,55113
2521,-102.340951,31.893154,Odessa,TX,79762
2538,-82.671862,41.419447,Sandusky,OH,44870
2539,-98.235824,26.187544,Mcallen,TX,78503
257,-80.644325,41.023308,Boardman,OH,44512
2541,-97.491177,35.218483,Norman,OK,73072
259,-84.521439,37.993816,Lexington,KY,40503
2542,-81.395945,28.44594,Orlando,FL,32809
260,-111.85358,33.39109,Mesa,AZ,85202
2545,-98.531471,29.356662,San Antonio,TX,78224
2544,-96.993162,28.87167,Victoria,TX,77904
254,-111.69455,33.392735,Mesa,AZ,85206
256,-96.835213,32.92749,Farmers Branch,TX,75244
264,-81.153114,34.075825,Columbia,SC,29212
253,-112.03876,33.508217,Phoenix,AZ,85016
258,-96.963219,32.999397,Lewisville,TX,75067
2540,-84.037384,35.92623,Knoxville,TN,37919
25,-88.006241,42.960411,Greenfield,WI,53220
269,-77.169968,38.774818,Springfield,VA,22150
2701,-93.020768,45.027936,St. Paul,MN,55109
261,-80.703965,35.126871,Matthews,NC,28105
263,-76.79041,39.1833,Elkridge,MD,21075
255,-95.262512,30.011057,Humble,TX,77338
2704,-86.105015,39.59991,Greenwood,IN,46142
266,-84.050331,39.774101,Fairborn,OH,45324
268,-80.754929,35.313236,Concord,NC,28027
2543,-108.156084,36.757555,Farmington,NM,87402
2707,-117.330068,33.1786,Carlsbad,CA,92008
262,-80.878593,35.088947,Pineville,NC,28134
2712,-117.065718,32.65578,National City,CA,91950
2702,-92.480994,44.007071,Rochester,MN,55902
2714,-95.148136,29.544216,Friendswood,TX,77546
265,-76.863037,39.08559,Laurel,MD,20707
2705,-86.854373,40.393013,Lafayette,IN,47905
2706,-80.254071,26.120718,Plantation,FL,33388
2700,-70.293647,41.667942,Hyannis,MA,02601
270,-80.96037,34.06115,Columbia,SC,29223
2710,-80.36763,25.787121,Doral,FL,33172
2721,-81.337068,28.807089,Sanford,FL,32771
2722,-76.863581,39.217147,Columbia,MD,21044
2713,-80.249783,26.239338,Coral Springs,FL,33071
2703,-74.260638,40.890429,Wayne,NJ,07470
2725,-82.576281,28.068586,Tampa,FL,33625
2716,-86.495262,39.164202,Bloomington,IN,47401
2717,-87.495694,37.981338,Evansville,IN,47715
2718,-92.159865,46.804569,Duluth,MN,55811
2719,-88.008603,42.947838,Greendale,WI,53129
2711,-117.148658,32.768302,San Diego,CA,92108
271,-81.448357,41.521706,Mayfield Heights,OH,44124
26,-88.049141,43.062759,Wauwatosa,WI,53226
2723,-81.063029,29.195698,Daytona Beach,FL,32114
2724,-81.399096,28.443489,Orlando,FL,32809
2715,-88.109,43.0323,Brookfield,WI,53005
2727,-85.136425,41.117674,Fort Wayne,IN,46805
2728,-118.604941,34.190465,Canoga Park,CA,91303
2729,-82.730909,28.017171,Clearwater,FL,33761
2730,-104.824794,39.708946,Aurora,CO,80012
272,-82.299583,34.82943,Greenville,SC,29607
2731,-79.840378,36.03972,Greensboro,NC,27407
2732,-80.298803,36.073922,Winston Salem,NC,27103
2733,-76.495875,37.112494,Newport News,VA,23602
2734,-81.375994,28.663939,Altamonte Springs,FL,32701
2736,-122.576092,45.436607,Happy Valley,OR,97086
2735,-88.067962,44.484684,Green Bay,WI,54304
2738,-88.469505,44.273002,Appleton,WI,54913
2737,-105.157247,39.733323,Lakewood,CO,80401
2739,-76.069787,36.817702,Virginia Beach,VA,23452
273,-77.395248,38.857254,Fairfax,VA,22033
2740,-104.957457,39.716579,Denver,CO,80206
2743,-88.211997,41.760322,Aurora,IL,60504
2741,-87.782524,41.719056,Chicago Ridge,IL,60415
2744,-81.554019,30.186051,Jacksonville,FL,32256
2746,-78.960733,35.072285,Fayetteville,NC,28303
2748,-90.625029,38.775903,St. Peters,MO,63376
2747,-122.654391,45.532547,Portland,OR,97232
274,-84.228798,39.640995,Dayton,OH,45449
2750,-122.717189,38.440447,Santa Rosa,CA,95401
2751,-122.416605,37.637506,San Bruno,CA,94066
2752,-122.061763,37.96721,Concord,CA,94520
2753,-97.397573,37.676109,Wichita,KS,67209
2754,-95.886232,36.062236,Tulsa,OK,74133
2755,-122.261313,47.459824,Tukwila,WA,98188
2758,-85.157315,35.033004,Chattanooga,TN,37421
2757,-91.438715,44.7757,Eau Claire,WI,54701
2759,-89.980302,38.59601,Fairview Heights,IL,62208
275,-92.40596,34.749939,Little Rock,AR,72211
2761,-88.16428,41.577948,Joliet,IL,60431
2762,-96.06833,41.264258,Omaha,NE,68114
2763,-96.775221,43.514084,Sioux Falls,SD,57106
2764,-86.4185,35.848232,Murfreesboro,TN,37129
2766,-86.586381,34.706094,Huntsville,AL,35801
277,-94.666512,38.916534,Overland Park,KS,66210
2767,-87.525883,33.192535,Tuscaloosa,AL,35404
2772,-90.053443,29.911924,Gretna,LA,70053
276,-77.059387,38.86087,Arlington,VA,22202
2773,-94.145309,36.123592,Fayetteville,AR,72703
2774,-85.669589,38.137875,Louisville,KY,40219
2777,-122.052949,38.261323,Fairfield,CA,94533
2776,-121.270046,38.773216,Roseville,CA,95678
2778,-121.86173,37.252621,San Jose,CA,95123
2779,-121.050367,37.686503,Modesto,CA,95356
2765,-88.956401,40.485889,Bloomington,IL,61701
2780,-86.697022,36.304948,Goodlettsville,TN,37072
2794,-84.277526,39.10263,Cincinnati,OH,45245
2784,-82.735868,27.792965,St. Petersburg,FL,33710
2783,-89.505855,43.057224,Madison,WI,53719
2785,-83.641339,41.697339,Toledo,OH,43623
2786,-84.057781,39.766853,Beavercreek,OH,45431
2789,-81.46867,41.114916,Akron,OH,44310
278,-81.47757,41.119858,Cuyahoga Falls,OH,44221
2791,-81.906825,41.417026,North Olmsted,OH,44070
2801,-77.690932,43.204634,Rochester,NY,14626
2802,-77.630613,43.083023,Rochester,NY,14623
2781,-121.427554,38.601935,Sacramento,CA,95815
2795,-85.610049,38.247327,Louisville,KY,40222
2796,-96.641757,40.814023,Lincoln,NE,68505
2797,-90.447791,38.603024,St. Louis,MO,63131
2799,-83.767913,42.979812,Flint,MI,48507
2798,-81.304711,35.706337,Hickory,NC,28602
27,-88.475082,44.274948,Appleton,WI,54913
279,-81.911743,41.414711,North Olmsted,OH,44070
2790,-81.431308,40.856734,Canton,OH,44718
2800,-85.589405,42.221258,Portage,MI,49024
2811,-77.80064,40.831507,State College,PA,16801
280,-102.1193,32.03582,Midland,TX,79705
2804,-81.820213,41.311643,Strongsville,OH,44136
2805,-88.244711,40.139964,Champaign,IL,61820
2808,-80.429373,37.163709,Christianburg,VA,24073
2807,-78.466913,38.067789,Charlottesville,VA,22901
2809,-76.93,40.224407,Camp Hill,PA,17011
2792,-93.955057,44.173232,Mankato,MN,56001
2812,-83.112164,42.534228,Troy,MI,48083
2813,-73.983221,41.966399,Kingston,NY,12401
2803,-77.443875,43.03046,Victor,NY,14564
2810,-77.770843,39.624675,Hagerstown,MD,21740
2814,-76.670703,39.98798,York,PA,17402
2817,-84.421193,42.723902,Okemos,MI,48864
2815,-90.3284854,38.5042596,St. Louis,MO,63129
2818,-75.285787,40.116472,Plymouth Meeting,PA,19462
282,-76.747841,39.313713,Baltimore,MD,21244
281,-93.292557,44.863312,Richfield,MN,55423
2820,-84.2474323,43.6573576,Midland,MI,48642
2821,-81.868501,26.599288,Fort Myers,FL,33901
2822,-119.778056,36.80848,Fresno,CA,93710
2823,-84.6499595,38.9967246,Florence,KY,41042
2824,-86.811281,35.95775,Franklin,TN,37067
2825,-83.30683,42.706747,Auburn Hills,MI,48326
2828,-93.804642,41.569112,West Des Moines,IA,50266
2819,-122.469228,37.669204,Daly City,CA,94015
2830,-122.581833,45.66031,Vancouver,WA,98662
2831,-122.3270436,47.7075525,Seattle,WA,98125
2833,-85.623345,38.250156,Louisville,KY,40207
2834,-92.0647405,32.5006399,Monroe,LA,71203
2835,-93.703178,32.526673,Bossier City,LA,71111
2836,-83.390354,42.341412,Westland,MI,48185
2849,-89.37425,31.324868,Hattiesburg,MS,39402
2838,-73.911997,41.61094,Poughkeepsie,NY,12601
2841,-73.851203,42.689504,Albany,NY,12203
2842,-75.314046,43.079987,New Hartford,NY,13413
2845,-88.044662,43.064415,Wauwatosa,WI,53226
2843,-72.640241,42.17108,Holyoke,MA,01040
2848,-90.758088,29.633827,Houma,LA,70364
2847,-98.391763,34.603548,Lawton,OK,73501
284,-82.112083,41.397774,Elyria,OH,44035
2850,-76.170528,43.066953,Syracuse,NY,13204
283,-77.131279,38.850452,Falls Church,VA,22041
2851,-74.364898,41.453376,Middletown,NY,10941
2861,-71.438431,42.702512,Nashua,NH,03060
2854,-101.922409,33.539839,Lubbock,TX,79414
2855,-97.504533,25.948811,Brownsville,TX,78521
2864,-122.490481,48.786014,Bellingham,WA,98226
2865,-78.817252,42.988718,Amherst,NY,14226
2866,-110.974059,32.288656,Tucson,AZ,85705
2859,-87.287668,36.588758,Clarksville,TN,37040
285,-81.649628,41.133499,Akron,OH,44321
2860,-88.687996,37.07925,Paducah,KY,42001
2862,-87.807425,41.953814,Norridge,IL,60706
2853,-106.658907,35.196132,Albuquerque,NM,87114
2863,-96.843706,46.859647,Fargo,ND,58103
2856,-98.53244,33.868557,Wichita Falls,TX,76308
2857,-74.880177,40.183611,Langhorne,PA,19047
2858,-75.539764,39.193749,Dover,DE,19901
2867,-89.001434,42.71266,Janesville,WI,53545
2868,-77.393539,37.253834,Colonial Heights,VA,23834
2870,-119.313898,36.311032,Visalia,CA,93277
2871,-121.811686,37.324125,San Jose,CA,95122
286,-81.431145,40.875835,North Canton,OH,44720
2872,-122.101571,37.654679,Hayward,CA,94545
2884,-97.18742,31.51389,Waco,TX,76710
2875,-84.942473,32.507897,Columbus,GA,31909
2877,-101.925432,35.186447,Amarillo,TX,79121
2878,-82.497577,27.23332,Sarasota,FL,34238
2879,-75.656921,41.460751,Scranton,PA,18508
287,-77.296356,38.652996,Woodbridge,VA,22192
2880,-77.405638,39.383058,Frederick,MD,21703
2881,-110.867261,32.221467,Tucson,AZ,85711
2882,-106.574227,35.107913,Albuquerque,NM,87110
2883,-71.049596,42.094974,Brockton,MA,02301
2873,-76.230162,36.776397,Chesapeake,VA,23320
2885,-117.349087,34.47041,Victorville,CA,92392
2886,-97.798381,30.47325,Cedar Park,TX,78613
2887,-93.262771,37.16297,Springfield,MO,65804
2897,-90.347596,38.634891,St Louis,MO,63117
2889,-87.71208,42.011834,Lincolnwood,IL,60712
2899,-84.217976,31.616642,Albany,GA,31707
2890,-116.278249,43.60622,Boise,ID,83704
28,-88.06794,44.481197,Green Bay,WI,54304
2891,-111.988517,43.47916,Idaho Falls,ID,83404
2893,-92.342795,34.753461,Little Rock,AR,72205
2894,-84.4714,33.879564,Atlanta,GA,30339
2895,-84.255343,33.84988,Atlanta,GA,30345
2896,-96.712629,33.013702,Plano,TX,75075
2888,-77.205929,39.15098,Gaithersburg,MD,20877
2898,-96.971172,33.002023,Lewisville,TX,75067
288,-77.18708,39.115108,Gaithersburg,MD,20877
289,-115.13538,36.119545,Las Vegas,NV,89119
2892,-102.130957,32.031309,Midland,TX,79705
290,-76.6119,39.193081,Glen Burnie,MD,21061
2900,-95.270589,30.008287,Humble,TX,77338
2902,-87.555288,41.597441,Calumet City,IL,60409
2904,-80.323966,26.144876,Sunrise,FL,33323
2903,-83.746383,42.241132,Ann Arbor,MI,48108
2914,-89.306707,43.122557,Madison,WI,53704
2916,-91.202394,43.866533,La Crosse,WI,54601
2906,-104.758799,38.843587,Colorado Springs,CO,80909
2908,-81.79949,26.171147,Naples,FL,34102
2909,-84.526169,37.986019,Lexington,KY,40503
291,-95.462402,29.73044,Houston,TX,77056
2911,-92.227938,34.790614,N Little Rock,AR,72116
2922,-74.299918,40.557374,Woodbridge,NJ,07095
2923,-84.563595,34.019443,Kennesaw,GA,30144
2913,-89.792061,35.201221,Memphis,TN,38133
2926,-80.662699,41.02281,Youngstown,OH,44512
2927,-77.509526,38.292946,Fredricksburg,VA,22407
2915,-84.746493,33.730042,Douglasville,GA,30135
2917,-121.966635,36.977495,Capitola,CA,95010
2919,-83.129888,40.076419,Dublin,OH,43016
2901,-71.835952,42.203384,Auburn,MA,01501
2920,-73.025054,41.548255,Waterbury,CT,06706
2921,-74.297361,40.25454,Freehold,NJ,07728
2933,-115.04049,36.063818,Henderson,NV,89014
2912,-88.827867,35.656586,Jackson,TN,38305
2925,-79.507773,40.303109,Greensburg,PA,15601
2905,-94.476999,37.090904,Joplin,MO,64801
2907,-104.806389,41.16031,Cheyenne,WY,82009
2928,-96.138455,41.229146,Omaha,NE,68144
2929,-76.959345,38.966951,Hyattsville,MD,20782
292,-82.785385,39.936005,Reynoldsburg,OH,43068
2930,-96.304689,30.62766,College Station,TX,77840
2931,-94.161606,30.125692,Beaumont,TX,77706
293,-77.129662,39.069294,Rockville,MD,20852
2910,-78.163241,39.1635,Winchester,VA,22601
2934,-94.087873,33.457477,Texarkana,TX,75503
2935,-86.205872,43.150131,Muskegon,MI,49444
2936,-80.0991,42.07206,Erie,PA,16565
2938,-118.55356,34.239248,Northridge,CA,91324
2937,-94.374737,35.36377,Ft. Smith,AR,72903
2939,-85.375443,40.221703,Muncie,IN,47303
2953,-105.132383,39.93317,Broomfield,CO,80021
2941,-75.040394,39.431298,Vineland,NJ,08360
2942,-80.371625,25.576382,Miami,FL,33189
2932,-115.199681,36.170231,Las Vegas,NV,89107
2946,-85.766159,38.314503,Clarksville,IN,47129
2945,-70.991288,41.640301,Dartmouth,MA,02747
2948,-82.410275,29.660106,Gainesville,FL,32605
2949,-90.666908,35.823346,Jonesboro,AR,72401
2960,-87.811262,41.847938,Riverside,IL,60546
2952,-88.124753,30.673851,Mobile,AL,36606
294,-81.990952,34.934986,Spartanburg,SC,29301
2940,-121.94599,37.32336,Santa Clara,CA,95050
2954,-99.761614,32.401052,Abilene,TX,79606
2955,-87.845889,42.697577,Racine,WI,53406
2956,-79.793928,40.434593,Monroeville,PA,15146
2958,-86.110929,40.475224,Kokomo,IN,46902
2957,-80.750567,41.210753,Niles,OH,44446
2961,-80.457605,27.641698,Vero Beach,FL,32966
2970,-74.382659,40.423478,East Brunswick,NJ,08816
2971,-115.137237,36.125726,Las Vegas,NV,89169
2962,-81.978279,28.091024,Lakeland,FL,33809
2964,-80.271631,27.243642,Jensen Beach,FL,34957
2965,-117.206612,47.673609,Spokane Valley,WA,99216
2976,-88.702029,34.316112,Tupelo,MS,38804
2967,-96.558346,39.179317,Manhattan,KS,66502
2969,-86.809548,33.376609,Hoover,AL,35244
2968,-77.430241,34.754052,Jacksonville,NC,28546
296,-76.359215,39.527973,Bel Air,MD,21014
295,-82.917114,40.058647,Columbus,OH,43219
2951,-82.080706,33.46587,Augusta,GA,30909
2972,-97.247118,37.682241,Wichita,KS,67207
2973,-81.155452,34.077723,Columbia,SC,29212
2975,-93.437887,44.968016,Minnetonka,MN,55305
2974,-119.780892,39.472229,Reno,NV,89502
2966,-90.564884,38.652475,Chesterfield,MO,63017
2977,-77.906545,34.212796,Wilmington,NC,28403
2979,-97.561129,35.612494,Oklahoma City,OK,73134
2978,-74.069334,40.957782,Paramus,NJ,07652
297,-77.356522,38.961487,Reston,VA,20190
2980,-74.334319,40.548087,Edison,NJ,08837
2984,-73.870366,40.734584,Elmhurst,NY,11373
2993,-76.925585,38.617447,Waldorf,MD,20603
2985,-80.650981,28.081957,Melbourne,FL,32904
2986,-73.724049,40.66312,Valley Stream,NY,11581
2988,-77.505326,38.773324,Manassas,VA,20109
2987,-86.427802,36.948331,Bowling Green,KY,42104
2989,-74.051408,40.288659,Eatontown,NJ,07724
298,-104.79803,38.944344,Colorado Springs,CO,80920
2990,-77.696511,37.517322,Midlothian,VA,23113
301,-88.017883,41.835686,Downers Grove,IL,60515
2991,-122.467565,47.216578,Tacoma,WA,98409
2982,-89.570464,37.298859,Cape Girardeau,MO,63703
304,-88.110245,41.93795,Bloomingdale,IL,60108
2995,-98.446466,29.351798,San Antonio,TX,78223
2998,-80.140796,25.787953,Miami Beach,FL,33139
299,-78.67569,35.837574,Raleigh,NC,27612
29,-87.854462,42.701656,Racine,WI,53406
300,-72.990379,41.279716,Orange,CT,06477
30,-90.33017,38.510273,Saint Louis,MO,63125
2992,-119.226291,46.226266,Kennewick,WA,99336
303,-87.975845,42.108238,Arlington Heights,IL,60004
313,-87.708527,42.020679,Evanston,IL,60202
305,-88.05732,42.051189,Schaumburg,IL,60173
306,-87.7367,41.65369,Crestwood,IL,60445
316,-88.008904,41.752937,Downers Grove,IL,60516
308,-87.857353,41.602459,Orland Park,IL,60462
309,-87.304314,41.473297,Merrillville,IN,46410
302,-87.763657,42.011208,Skokie,IL,60077
310,-88.207924,41.76503,Aurora,IL,60504
311,-87.742494,41.755972,Burbank,IL,60459
312,-87.557167,41.584328,Lansing,IL,60438
2994,-97.808652,30.256297,Austin,TX,78746
315,-88.315041,42.227116,Crystal Lake,IL,60014
307,-88.165031,41.580746,Joliet,IL,60431
318,-87.942871,42.238525,Vernon Hills,IL,60061
330,-93.949699,44.16917,Mankato,MN,56001
31,-89.990382,38.5889386,Fairview Heights,IL,62208
320,-87.805817,41.847572,North Riverside,IL,60546
322,-87.849403,41.90707,Melrose Park,IL,60160
